id	dens11
22148	 89.18 
22149	 54.52 
22150	 10.54 
22151	 11.71 
22152	 94.70 
22153	 388.86 
22154	 247.04 
22155	 150.53 
22156	 73.89 
22157	 42.09 
22158	 48.44 
22159	 73.81 
22160	 151.04 
22161	 740.49 
22162	 63.22 
22163	 26.64 
22164	 16.54 
22165	 110.97 
22166	 19.23 
22167	 547.60 
22168	 69.84 
22169	 117.84 
22170	 61.44 
22171	 46.70 
22172	 73.92 
22173	 27.35 
22174	 17.14 
22175	 81.00 
22176	 37.27 
22177	 59.51 
22178	 179.88 
22179	 18.50 
22180	 41.69 
22181	 40.87 
22182	 23.13 
22183	 73.96 
22184	 13.85 
22185	 119.83 
22186	 261.45 
22187	 141.79 
22188	 30.81 
22189	 34.83 
22190	 306.60 
22191	 69.50 
22192	 50.83 
22193	 19.08 
22194	 48.38 
22195	 108.43 
22196	 56.74 
22199	 107.87 
22200	 50.18 
22201	 16.54 
22202	 45.88 
22203	 26.72 
22204	 60.02 
22205	 723.33 
22206	 49.16 
22207	 33.30 
22208	 36.99 
22209	 13.48 
22210	 17.25 
22211	 36.63 
22212	 140.88 
22213	 19.54 
22214	 46.82 
22215	 68.64 
22216	 13.55 
22217	 44.95 
22219	 105.15 
22220	 110.89 
22221	 74.12 
22222	 153.01 
22223	 28.60 
22224	 290.96 
22225	 138.63 
22226	 46.97 
22227	 33.48 
22228	 42.77 
22229	 34.84 
23001	 232.45 
23002	 185.18 
23003	 160.64 
23004	 325.67 
23005	 98.78 
23006	 117.12 
23007	 113.73 
23008	 146.46 
23009	 112.48 
23010	 162.16 
23011	 54.72 
23012	 383.93 
23013	 54.10 
23014	 48.38 
23015	 804.21 
23016	 397.64 
23017	 710.90 
23018	 170.44 
23019	 153.84 
23020	 112.94 
23021	 1207.18 
23022	 354.31 
23023	 423.80 
23024	 126.72 
23025	 231.18 
23026	 242.02 
23027	 200.94 
23028	 389.58 
23029	 136.22 
23030	 214.16 
23031	 83.13 
23032	 114.33 
23033	 23.99 
23034	 8.22 
23035	 121.33 
23036	 276.82 
23037	 96.67 
23038	 218.78 
23039	 212.05 
23040	 164.07 
23041	 195.17 
23042	 553.44 
23043	 106.02 
23044	 315.26 
23045	 53.19 
23046	 165.55 
23047	 124.97 
23048	 157.40 
23049	 211.84 
23050	 410.83 
23051	 281.84 
23052	 418.95 
23053	 221.10 
23054	 118.57 
23055	 201.75 
23056	 94.34 
23057	 321.39 
23058	 827.63 
23059	 525.47 
23060	 381.25 
23061	 147.44 
23062	 115.43 
23063	 205.30 
23064	 144.32 
23065	 139.46 
23066	 151.68 
23067	 58.20 
23068	 122.00 
23069	 599.99 
23070	 201.19 
23071	 1270.21 
23072	 306.54 
23073	 411.01 
23074	 49.20 
23075	 187.63 
23076	 638.96 
23077	 486.04 
23078	 59.04 
23079	 48.41 
23080	 22.60 
23081	 304.04 
23082	 357.97 
23083	 413.90 
23084	 98.67 
23085	 111.56 
23086	 60.52 
23087	 131.89 
23088	 101.36 
23089	 223.58 
23090	 41.32 
23091	 1269.48 
23092	 223.65 
23093	 108.26 
23094	 306.80 
23095	 110.23 
23096	 571.09 
23097	 262.68 
23098	 240.50 
24001	 96.76 
24002	 102.22 
24003	 147.78 
24004	 703.19 
24005	 150.20 
24006	 190.02 
24007	 79.79 
24008	 748.42 
24009	 39.22 
24010	 108.73 
24011	 235.25 
24012	 913.34 
24013	 328.12 
24014	 399.47 
24015	 262.91 
24016	 368.22 
24017	 320.85 
24018	 706.40 
24019	 114.79 
24020	 115.32 
24021	 353.88 
24022	 162.23 
24023	 85.99 
24024	 417.32 
24025	 515.37 
24026	 1108.97 
24027	 245.86 
24028	 349.71 
24029	 568.87 
24030	 557.62 
24031	 27.71 
24032	 93.60 
24033	 82.15 
24034	 506.74 
24035	 545.30 
24036	 1047.33 
24037	 48.08 
24038	 694.06 
24039	 34.69 
24040	 259.84 
24041	 20.36 
24042	 50.41 
24043	 255.37 
24044	 107.04 
24045	 153.12 
24046	 252.17 
24047	 249.17 
24048	 364.02 
24049	 5.53 
24050	 12.18 
24051	 248.26 
24052	 315.27 
24053	 256.73 
24054	 79.80 
24055	 479.58 
24056	 759.26 
24057	 377.31 
24058	 294.13 
24059	 348.77 
24060	 304.11 
24061	 763.41 
24062	 345.90 
24063	 121.56 
24064	 191.98 
24065	 131.73 
24066	 308.10 
24067	 893.98 
24068	 342.02 
24069	 126.54 
24070	 495.95 
24071	 214.76 
24072	 124.93 
24073	 621.86 
24074	 385.06 
24075	 174.24 
24076	 60.97 
24077	 410.07 
24078	 642.69 
24079	 155.82 
24080	 13.22 
24081	 314.31 
24082	 248.16 
24083	 327.30 
24084	 112.45 
24085	 55.26 
24086	 678.41 
24087	 578.68 
24088	 747.58 
24089	 22.58 
24090	 169.72 
24091	 299.81 
24092	 74.51 
24093	 75.28 
24094	 392.64 
24095	 435.02 
24096	 584.82 
24097	 382.81 
24098	 277.60 
24099	 216.63 
24100	 591.06 
24101	 119.84 
24102	 210.60 
24103	 449.12 
24104	 702.55 
24105	 1180.20 
24106	 41.39 
24107	 288.77 
24108	 629.50 
24110	 392.58 
24111	 529.21 
24112	 58.00 
24113	 67.78 
24114	 71.71 
24115	 109.57 
24116	 1383.88 
24117	 84.52 
24118	 390.73 
24119	 868.79 
24120	 457.09 
24121	 88.01 
24122	 487.24 
25001	 178.96 
25002	 80.12 
25003	 44.79 
25004	 38.06 
25005	 15.65 
25006	 241.75 
25007	 30.57 
25008	 49.95 
25009	 87.61 
25010	 77.33 
25011	 50.49 
25012	 31.37 
25013	 19.60 
25014	 25.49 
25015	 24.35 
25016	 23.30 
25017	 64.62 
25018	 51.13 
25019	 38.92 
25020	 65.59 
25021	 205.68 
25022	 120.28 
25023	 25.50 
25024	 30.87 
25025	 14.91 
25026	 56.03 
25027	 23.63 
25028	 79.47 
25029	 129.37 
25030	 13.84 
25031	 37.94 
25032	 20.73 
25033	 49.24 
25034	 71.68 
25035	 8.20 
25036	 176.77 
25037	 8.72 
25038	 76.89 
25039	 58.90 
25040	 144.25 
25041	 181.36 
25042	 88.97 
25043	 28.58 
25044	 18.04 
25045	 84.06 
25046	 16.76 
25047	 32.42 
25048	 188.37 
25049	 35.61 
25050	 26.47 
25051	 29.42 
25052	 21.04 
25053	 108.61 
25054	 15.51 
25055	 40.89 
25056	 48.79 
25057	 28.26 
25058	 29.95 
25059	 19.85 
25060	 31.48 
25061	 109.91 
25062	 39.54 
25063	 50.49 
25064	 46.74 
25065	 21.39 
25066	 19.01 
25067	 38.94 
25068	 16.16 
25069	 61.17 
26001	 306.19 
26002	 527.77 
26003	 352.90 
26004	 178.43 
26005	 300.84 
26006	 656.89 
26007	 421.76 
26008	 560.03 
26009	 472.61 
26010	 820.64 
26011	 248.98 
26012	 637.36 
26013	 386.77 
26014	 157.91 
26015	 136.07 
26016	 185.46 
26017	 190.71 
26018	 94.09 
26019	 244.17 
26020	 381.23 
26021	 946.26 
26022	 270.37 
26023	 496.95 
26024	 264.62 
26025	 226.92 
26026	 316.02 
26027	 163.57 
26028	 164.17 
26029	 412.35 
26030	 74.18 
26031	 213.23 
26032	 254.80 
26033	 251.08 
26034	 154.38 
26035	 341.45 
26036	 391.26 
26037	 183.58 
26038	 348.10 
26039	 191.92 
26040	 323.01 
26041	 191.62 
26042	 111.25 
26043	 596.84 
26044	 161.79 
26045	 125.88 
26046	 627.77 
26047	 370.88 
26048	 202.44 
26049	 282.73 
26050	 195.98 
26051	 473.82 
26052	 237.10 
26053	 365.85 
26054	 111.07 
26055	 562.67 
26056	 277.23 
26057	 633.81 
26058	 256.26 
26059	 547.54 
26060	 155.52 
26061	 181.25 
26062	 391.18 
26063	 725.94 
26064	 511.80 
26065	 139.93 
26066	 373.22 
26067	 119.25 
26068	 354.33 
26069	 227.22 
26070	 239.52 
26071	 268.82 
26072	 382.39 
26073	 278.05 
26074	 234.91 
26075	 458.40 
26076	 544.69 
26077	 370.17 
26078	 176.20 
26079	 106.49 
26080	 313.87 
26081	 523.55 
26082	 453.21 
26083	 265.36 
26084	 191.71 
26085	 398.75 
26086	 1457.62 
26087	 169.97 
26088	 267.93 
26089	 265.71 
26090	 280.72 
26091	 585.67 
26092	 346.07 
26093	 224.10 
26094	 187.76 
26095	 421.50 
27001	 153.31 
27002	 79.19 
27003	 437.94 
27004	 606.59 
27005	 76.66 
27006	 105.50 
27007	 281.08 
27008	 264.67 
27009	 154.06 
27010	 48.76 
27011	 159.20 
27012	 616.94 
27013	 132.93 
27014	 1224.63 
27015	 437.12 
27016	 195.31 
27017	 666.44 
27018	 160.22 
27019	 253.94 
27020	 634.70 
27021	 1049.58 
27022	 242.93 
27023	 388.88 
27024	 579.78 
27025	 256.70 
27026	 636.21 
27027	 380.24 
27028	 596.30 
27029	 245.72 
27030	 191.58 
27031	 289.42 
27032	 737.79 
27033	 515.30 
27034	 105.15 
27035	 616.55 
27036	 191.89 
27037	 567.90 
27038	 1795.70 
27039	 858.25 
27040	 203.18 
27041	 124.72 
27042	 628.43 
27043	 768.85 
27044	 294.36 
28001	 903.80 
28002	 180.81 
28003	 1109.12 
28004	 212.04 
28005	 147.57 
28006	 177.49 
28007	 343.18 
28008	 103.67 
28009	 127.27 
28010	 85.36 
28011	 631.38 
28012	 156.71 
28013	 415.71 
28014	 147.01 
28015	 348.49 
28016	 1235.12 
28017	 550.92 
28018	 242.78 
28019	 568.95 
28020	 434.95 
28021	 110.83 
28022	 163.13 
28023	 513.56 
28026	 283.99 
28027	 228.28 
28028	 351.64 
28029	 107.09 
28030	 321.83 
28031	 102.39 
28032	 544.07 
28033	 92.16 
28034	 423.82 
28035	 129.66 
28036	 487.13 
28037	 505.24 
28038	 396.29 
28039	 786.44 
28040	 242.63 
28041	 188.95 
28042	 330.49 
28043	 176.23 
28044	 572.88 
28045	 508.00 
28046	 381.72 
28047	 132.05 
28048	 514.43 
28049	 129.46 
28050	 444.07 
28051	 124.26 
28052	 129.66 
28053	 132.63 
28054	 570.34 
28055	 345.08 
28056	 209.22 
28057	 720.49 
28058	 1536.06 
28059	 273.58 
28060	 2216.50 
28061	 297.04 
28062	 74.58 
28063	 271.91 
28064	 313.11 
28065	 533.57 
28066	 315.32 
28067	 225.74 
28068	 358.43 
28069	 978.90 
28070	 149.25 
28071	 172.54 
28072	 1079.68 
28073	 357.55 
28074	 254.30 
28075	 529.15 
28076	 220.24 
28077	 541.07 
28078	 255.64 
28079	 225.68 
28080	 396.88 
28081	 180.65 
28082	 516.36 
28083	 272.53 
28084	 67.73 
28085	 741.48 
28086	 1134.65 
28087	 707.88 
28088	 218.62 
28089	 284.16 
28090	 177.21 
28091	 746.53 
28092	 329.15 
28093	 410.32 
28094	 230.46 
28095	 128.42 
28096	 276.80 
28097	 77.18 
28098	 54.73 
28099	 646.96 
28100	 660.15 
28101	 317.26 
28102	 145.07 
28103	 408.97 
28104	 484.94 
28105	 167.77 
28106	 336.65 
29001	 178.44 
29002	 56.48 
29003	 141.06 
29004	 236.58 
29005	 64.33 
29006	 146.15 
29007	 246.29 
29008	 75.49 
29009	 87.38 
29010	 70.05 
29011	 74.38 
29012	 362.40 
29013	 77.31 
29014	 63.35 
29015	 122.34 
29017	 135.55 
29018	 167.01 
29019	 61.84 
29021	 144.33 
29022	 155.23 
29023	 69.57 
29024	 132.68 
29025	 91.23 
29026	 65.86 
29027	 118.45 
29028	 68.86 
29029	 218.38 
29030	 89.55 
29031	 203.38 
29032	 106.34 
29033	 351.09 
29034	 76.55 
29035	 77.79 
29036	 72.09 
29037	 248.52 
29038	 180.20 
29039	 39.15 
29040	 86.77 
29041	 461.04 
29042	 85.76 
29043	 73.04 
29044	 129.97 
29045	 138.57 
29046	 107.97 
29047	 84.27 
29048	 161.75 
29049	 84.94 
29050	 184.55 
29051	 55.40 
29052	 109.48 
30001	 170.22 
30002	 25.28 
30003	 13.99 
30004	 91.91 
30005	 52.44 
30006	 256.39 
30007	 55.99 
30008	 185.98 
30009	 124.36 
30010	 98.85 
30011	 120.06 
30012	 52.94 
30013	 259.82 
30014	 227.20 
30015	 74.38 
30016	 350.11 
30018	 92.30 
30019	 249.26 
30020	 117.75 
30021	 27.56 
30022	 44.10 
30023	 459.73 
30024	 67.33 
30025	 7.02 
30026	 224.66 
30027	 210.14 
30028	 102.57 
30029	 27.40 
30030	 259.00 
30031	 94.42 
30032	 86.74 
30033	 2.73 
30034	 11.16 
30035	 56.86 
30036	 64.43 
30037	 168.85 
30038	 216.02 
30039	 69.10 
30040	 7.95 
30041	 12.58 
30042	 6.62 
30043	 198.74 
30044	 241.71 
30045	 23.22 
30046	 361.05 
30047	 22.56 
30048	 113.20 
30049	 410.39 
30050	 8.43 
30051	 13.20 
30052	 283.68 
30053	 214.00 
30054	 7.80 
30055	 212.00 
30056	 22.88 
30057	 254.75 
30058	 99.55 
30059	 12.74 
30060	 140.06 
30061	 27.10 
30062	 167.87 
30063	 134.50 
30064	 108.72 
30065	 81.96 
30066	 134.17 
30067	 34.71 
30068	 337.77 
30069	 87.06 
30070	 406.79 
30071	 34.01 
30072	 608.21 
30073	 32.49 
30074	 165.95 
30075	 108.20 
30076	 15.08 
30077	 146.78 
30078	 145.05 
30079	 200.17 
30080	 222.27 
30081	 11.34 
30082	 54.50 
30083	 104.98 
30084	 11.84 
30085	 24.34 
30086	 21.22 
30087	 137.24 
30088	 21.15 
30089	 40.33 
30090	 247.49 
30091	 195.76 
30092	 9.14 
30093	 15.47 
30094	 16.31 
30095	 109.86 
30096	 144.37 
30097	 111.64 
30098	 153.85 
30099	 232.09 
30100	 296.13 
30101	 254.19 
30102	 43.14 
30103	 92.75 
30104	 123.30 
30105	 111.80 
30106	 196.25 
30107	 10.10 
30108	 21.75 
30109	 77.91 
30110	 14.23 
30111	 20.21 
30112	 66.09 
30113	 10.38 
30114	 96.26 
30116	 256.78 
30117	 21.97 
30118	 928.16 
30119	 115.36 
30120	 101.59 
30121	 163.56 
30122	 63.25 
30123	 61.06 
30124	 29.52 
30125	 34.26 
30126	 153.77 
30127	 430.30 
30128	 91.49 
30129	 1719.15 
30130	 81.04 
30131	 40.88 
30132	 23.04 
30133	 170.99 
30134	 249.81 
30135	 220.20 
30136	 33.28 
30137	 63.10 
30138	 109.81 
31001	 273.89 
31002	 214.99 
31003	 53.27 
31004	 30.29 
31005	 170.91 
31006	 385.15 
31007	 853.35 
31008	 581.81 
31009	 76.01 
31010	 186.23 
31011	 131.80 
31012	 1370.76 
31013	 215.12 
31014	 267.36 
31015	 238.86 
31016	 699.06 
31017	 160.41 
31018	 186.16 
31019	 75.06 
31020	 351.71 
31021	 223.63 
31022	 101.70 
31023	 366.16 
31024	 537.20 
31025	 142.45 
32001	 189.48 
32002	 69.86 
32003	 940.08 
32004	 244.07 
32005	 66.14 
32006	 2374.98 
93001	 10.46 
93002	 85.49 
93003	 146.77 
93004	 79.62 
93005	 302.97 
93006	 2.52 
93007	 317.79 
93008	 68.31 
93009	 155.63 
93010	 412.39 
93011	 40.61 
93012	 151.56 
93013	 155.10 
93014	 4.17 
93015	 6.06 
93016	 13.78 
93017	 323.09 
93018	 228.64 
93019	 7.38 
93020	 151.61 
93021	 321.23 
93022	 248.63 
93024	 10.58 
93025	 170.14 
93026	 52.99 
93027	 66.54 
93028	 88.06 
93029	 172.01 
93030	 71.39 
93031	 63.92 
93032	 516.39 
93033	 1323.75 
93034	 368.05 
93035	 214.11 
93036	 364.45 
93037	 607.71 
93038	 94.07 
93039	 83.21 
93040	 82.57 
93041	 246.56 
93042	 80.17 
93043	 155.35 
93044	 165.59 
93045	 2.86 
93046	 4.79 
93047	 63.92 
93048	 124.66 
93049	 15.23 
93050	 37.13 
93051	 184.89 
93052	 1081.34 
8001	 31.52 
8002	 31.35 
8003	 17.49 
8004	 12.29 
8005	 37.84 
8006	 73.91 
8007	 12.83 
8008	 978.41 
8009	 17.85 
8010	 37.25 
8011	 301.98 
8012	 67.77 
8013	 9.39 
8014	 156.86 
8015	 12.69 
8016	 39.41 
8017	 314.64 
8018	 32.29 
8019	 44.64 
8020	 138.08 
8021	 135.31 
8022	 164.91 
8023	 6.12 
8024	 318.78 
8025	 81.35 
8026	 369.17 
8027	 899.75 
8028	 92.43 
8029	 98.10 
8030	 73.30 
8031	 932.55 
8032	 54.91 
8033	 35.46 
8034	 6.68 
8035	 10.78 
8036	 26.54 
8037	 12.07 
8038	 16.26 
8039	 621.71 
8040	 44.93 
8041	 52.91 
8042	 34.56 
8043	 16.79 
8044	 150.36 
8045	 176.97 
8046	 21.46 
8047	 33.78 
8048	 51.21 
8049	 9.93 
8050	 1381.32 
8051	 17.80 
8052	 288.11 
8053	 296.72 
8054	 1065.50 
8055	 967.45 
8056	 832.78 
8057	 66.32 
8058	 284.18 
8059	 447.47 
8060	 120.49 
8061	 5.53 
8062	 226.50 
8063	 1910.09 
8064	 38.02 
8065	 445.33 
8066	 27.43 
8067	 45.92 
9001	 639.27 
9002	 644.58 
9003	 1714.22 
9004	 362.90 
9005	 188.29 
9006	 234.91 
9007	 103.40 
9008	 52.96 
9009	 23.39 
9010	 305.16 
9011	 291.78 
9012	 956.02 
9013	 851.54 
9014	 17.84 
9015	 131.84 
9016	 81.68 
9017	 24.70 
9018	 538.91 
9019	 30.71 
9020	 21.83 
9021	 10.65 
9022	 559.89 
9023	 193.97 
9024	 521.39 
9025	 160.03 
9026	 87.05 
9027	 29.98 
9028	 15.30 
9029	 330.01 
9030	 151.15 
9031	 54.92 
9032	 23.35 
9033	 660.74 
9034	 857.94 
9035	 46.85 
9036	 37.82 
9037	 15.41 
9038	 214.69 
9039	 27.93 
9040	 21.37 
9041	 10.01 
9042	 289.71 
9043	 28.45 
9044	 51.69 
9045	 163.89 
9046	 16.65 
9047	 44.86 
9048	 28.15 
9049	 898.94 
9050	 74.95 
9051	 33.91 
9052	 146.96 
9053	 28.78 
9054	 42.13 
9055	 18.70 
9056	 928.70 
9057	 484.54 
9058	 70.19 
9059	 48.18 
9060	 20.61 
9061	 140.73 
9062	 263.47 
9063	 24.67 
9064	 346.10 
9065	 280.45 
9066	 40.64 
9067	 92.45 
9068	 158.70 
9069	 29.79 
10001	 476.75 
10002	 232.25 
10003	 172.64 
10004	 1013.97 
10005	 26.38 
10006	 336.48 
10007	 544.54 
10008	 128.26 
10009	 282.02 
10010	 431.42 
10011	 241.10 
10012	 400.71 
10013	 55.19 
10014	 130.51 
10015	 2235.10 
10016	 227.40 
10017	 441.29 
10018	 621.10 
10019	 34.24 
10020	 47.85 
10021	 93.88 
10022	 8.89 
10023	 30.33 
10024	 16.95 
10025	 2439.45 
10026	 5.67 
10027	 32.00 
10028	 906.50 
10029	 241.91 
10030	 29.29 
10031	 62.49 
10032	 127.64 
10033	 158.67 
10034	 56.68 
10035	 230.79 
10036	 165.62 
10037	 185.13 
10038	 12.27 
10039	 43.21 
10040	 37.17 
10041	 32.54 
10042	 37.78 
10043	 725.97 
10044	 178.97 
10045	 9.51 
10046	 869.46 
10047	 1034.21 
10048	 10.31 
10049	 151.36 
10050	 5.39 
10051	 61.60 
10052	 12.88 
10053	 64.63 
10054	 966.56 
10055	 269.88 
10056	 22.22 
10057	 148.36 
10058	 302.65 
10059	 540.56 
10060	 337.05 
10061	 23.64 
10062	 39.86 
10063	 86.85 
10064	 236.16 
10065	 23.42 
10066	 13.85 
10067	 322.80 
11001	 316.37 
11002	 623.77 
11003	 68.76 
11004	 532.66 
11005	 108.27 
11006	 36.87 
11007	 106.37 
11008	 33.95 
11009	 18.24 
11010	 23.83 
11011	 550.64 
11012	 102.09 
11013	 272.32 
11014	 35.46 
11015	 1802.95 
11016	 630.31 
11017	 149.64 
11018	 14.51 
11019	 135.33 
11020	 606.60 
11021	 33.75 
11022	 482.99 
11023	 93.66 
11024	 162.57 
11025	 24.03 
11026	 634.54 
11027	 632.44 
11028	 21.42 
11029	 15.28 
11030	 76.51 
11031	 402.31 
11032	 18.26 
33001	 57.27 
33002	 87.26 
33003	 40.76 
33004	 24.51 
33005	 34.84 
33006	 148.99 
33007	 157.28 
33008	 66.27 
33009	 87.03 
33010	 117.85 
33011	 119.49 
33012	 89.33 
33013	 309.43 
33014	 159.29 
33015	 5.03 
33016	 13.32 
33017	 14.49 
33018	 122.17 
33019	 12.95 
33020	 7.98 
33021	 249.06 
33022	 44.94 
33023	 174.63 
33024	 126.72 
33025	 41.26 
33026	 76.38 
33027	 117.15 
33028	 13.16 
33029	 51.52 
33030	 5.76 
33031	 15.06 
33032	 848.40 
33033	 63.11 
33034	 14.72 
33035	 202.77 
33036	 112.40 
33037	 188.28 
33038	 156.36 
33039	 331.01 
33040	 118.26 
33041	 33.86 
33042	 107.09 
33043	 24.60 
33044	 30.88 
33045	 101.53 
33046	 52.94 
33047	 3.81 
33048	 80.39 
34001	 20.80 
34002	 12.31 
34003	 21.33 
34004	 16.28 
34005	 18.58 
34006	 48.02 
34007	 91.95 
34008	 35.45 
34009	 236.15 
34010	 184.26 
34011	 29.89 
34012	 12.05 
34013	 224.82 
34014	 268.31 
34015	 129.00 
34016	 208.73 
34017	 107.64 
34018	 138.11 
34019	 100.22 
34020	 120.12 
34021	 122.31 
34022	 14.27 
34023	 217.46 
34024	 34.83 
34025	 160.47 
34026	 16.69 
34027	 674.96 
34028	 12.99 
34029	 60.53 
34030	 75.85 
34031	 175.32 
34032	 239.32 
34033	 146.35 
34034	 97.59 
34035	 24.73 
34036	 107.34 
34037	 244.12 
34038	 16.44 
34039	 26.96 
34040	 16.33 
34041	 200.77 
34042	 169.06 
34043	 128.34 
34044	 8.38 
34045	 41.42 
34046	 16.00 
34048	 77.96 
35001	 199.48 
35002	 348.41 
35003	 45.04 
35004	 353.84 
35005	 290.61 
35006	 230.67 
35007	 42.26 
35008	 238.76 
35009	 225.18 
35010	 226.05 
35011	 46.65 
35012	 494.20 
35013	 71.06 
35014	 255.57 
35015	 245.44 
35016	 108.41 
35017	 569.93 
35018	 71.30 
35019	 13.91 
35020	 320.28 
35021	 283.33 
35022	 139.97 
35023	 186.21 
35024	 279.37 
35025	 13.97 
35026	 237.93 
35027	 418.29 
35028	 231.55 
35029	 161.76 
35030	 278.77 
35031	 13.39 
35032	 215.93 
35033	 702.68 
35034	 270.01 
35035	 284.90 
35036	 572.39 
35037	 342.15 
35038	 184.22 
35039	 540.64 
35040	 495.36 
35041	 66.29 
35042	 36.65 
35043	 111.43 
35044	 75.09 
35045	 23.20 
36001	 380.74 
36002	 251.09 
36003	 238.56 
36004	 139.65 
36005	 511.38 
36006	 308.80 
36007	 629.03 
36008	 221.20 
36009	 268.79 
36010	 218.91 
36011	 33.68 
36012	 149.47 
36013	 645.96 
36014	 33.32 
36015	 720.28 
36016	 20.92 
36017	 82.80 
36018	 44.50 
36019	 510.17 
36020	 105.29 
36021	 234.18 
36022	 174.77 
36023	 977.92 
36024	 32.03 
36025	 49.76 
36026	 41.44 
36027	 274.38 
36028	 211.72 
36029	 38.97 
36030	 119.65 
36031	 29.28 
36032	 32.42 
36033	 47.36 
36034	 216.08 
36035	 16.90 
36036	 223.98 
36037	 213.42 
36038	 212.27 
36039	 169.02 
36040	 1038.57 
36041	 362.99 
36042	 85.29 
36043	 49.59 
36044	 295.73 
36045	 407.15 
36046	 1064.84 
36047	 70.40 
37001	 323.83 
37002	 275.07 
37003	 148.69 
37004	 480.71 
37005	 104.84 
37006	 2636.24 
37007	 112.80 
37008	 149.83 
37009	 322.63 
37010	 20.70 
37011	 2029.18 
37012	 42.19 
37013	 43.11 
37014	 23.39 
37015	 73.51 
37016	 149.50 
37017	 222.15 
37018	 124.01 
37019	 566.55 
37020	 137.91 
37021	 401.64 
37022	 89.26 
37023	 262.12 
37024	 131.64 
37025	 265.76 
37026	 52.71 
37027	 86.35 
37028	 147.01 
37029	 56.21 
37030	 313.24 
37031	 51.44 
37032	 331.14 
37033	 27.02 
37034	 84.61 
37035	 162.98 
37036	 89.69 
37037	 103.87 
37038	 201.41 
37039	 122.42 
37040	 78.82 
37041	 55.61 
37042	 144.87 
37043	 162.18 
37044	 94.34 
37045	 216.49 
37046	 198.16 
37047	 157.66 
37048	 432.64 
37049	 139.57 
37050	 180.66 
37051	 66.09 
37052	 269.48 
37053	 235.92 
37054	 695.16 
37055	 178.20 
37056	 205.22 
37057	 150.80 
37058	 49.72 
37059	 127.49 
37060	 481.96 
38001	 71.01 
38002	 75.18 
38003	 86.49 
38004	 536.32 
38005	 72.87 
38006	 79.71 
38007	 108.38 
38008	 327.15 
38009	 124.94 
38010	 27.72 
38011	 143.80 
38012	 104.28 
38013	 61.64 
38014	 84.69 
38015	 104.17 
38016	 215.63 
38017	 37.23 
38018	 120.57 
38019	 96.21 
38020	 77.50 
38021	 203.16 
38022	 176.85 
38023	 95.39 
38024	 221.15 
38025	 117.40 
38026	 99.57 
39001	 114.66 
39002	 210.04 
39003	 235.79 
39004	 39.44 
39005	 32.27 
39006	 294.03 
39007	 351.22 
39008	 163.40 
39009	 210.13 
39010	 267.65 
39011	 336.42 
39012	 273.90 
39013	 280.52 
39014	 235.14 
39015	 130.53 
39016	 261.17 
39017	 301.15 
39018	 172.40 
40001	 26.28 
40003	 188.60 
40004	 89.90 
40005	 167.19 
40007	 384.78 
40008	 562.66 
40009	 32.15 
40011	 42.62 
40012	 510.23 
40013	 530.76 
40014	 39.85 
40015	 1317.39 
40016	 630.21 
40018	 289.99 
40019	 126.46 
40020	 70.44 
40022	 46.72 
40028	 183.75 
40031	 12.60 
40032	 71.33 
40033	 8.15 
40036	 39.56 
40037	 65.89 
40041	 641.50 
40043	 28.17 
40044	 35.76 
40045	 751.87 
40046	 34.80 
40049	 20.24 
40050	 16.74 
99001	 1023.16 
99002	 2671.08 
99003	 214.42 
99004	 61.11 
99005	 548.30 
99006	 72.63 
99007	 277.30 
99008	 98.33 
99009	 148.31 
99010	 160.54 
99011	 1266.89 
99012	 285.89 
99013	 1973.00 
99014	 1028.70 
99015	 88.37 
99016	 252.90 
99017	 419.81 
99018	 462.99 
99019	 69.44 
99020	 364.80 
99021	 8.96 
99022	 34.93 
99023	 174.05 
99024	 43.22 
99025	 55.89 
99026	 28.59 
99027	 100.11 
45001	 188.10 
45002	 26.05 
45003	 910.96 
45004	 24.14 
45005	 14.02 
45006	 48.40 
45007	 45.63 
45008	 102.23 
45009	 88.99 
45010	 733.78 
45011	 610.91 
45012	 41.05 
45013	 125.24 
45014	 41.83 
45015	 46.91 
45016	 161.32 
45017	 16.30 
46001	 527.45 
46002	 37.68 
46003	 152.33 
46004	 100.09 
46005	 375.54 
46006	 84.34 
46007	 287.89 
46008	 24.25 
46009	 212.72 
46010	 38.33 
46011	 98.83 
46012	 32.38 
46013	 862.57 
46014	 31.27 
46015	 125.06 
46016	 24.56 
46017	 469.34 
46018	 327.09 
46019	 38.77 
46020	 35.97 
46021	 284.20 
46022	 51.67 
46023	 90.94 
46024	 581.17 
46025	 84.09 
46026	 476.59 
46027	 55.78 
46028	 334.71 
46029	 10.95 
46030	 41.43 
46031	 24.04 
46032	 11.99 
46033	 1907.82 
46034	 46.49 
46035	 39.18 
47001	 22.16 
47002	 1437.65 
47003	 544.69 
47004	 35.53 
47005	 340.78 
47006	 257.06 
47007	 74.37 
47008	 486.25 
47009	 636.56 
47010	 332.07 
47011	 1112.36 
47012	 245.45 
47013	 746.82 
47014	 377.28 
47015	 36.42 
47016	 296.97 
47017	 552.74 
47018	 21.75 
47019	 77.93 
47020	 273.86 
47021	 729.82 
47022	 622.44 
48001	 342.82 
48002	 78.48 
48003	 65.95 
48004	 121.98 
48005	 216.15 
48006	 1493.15 
48008	 292.89 
48010	 263.24 
48011	 210.14 
48012	 211.69 
48013	 92.00 
48014	 748.13 
48015	 331.58 
48016	 234.95 
